TraceFinder Compound Database Export,Schema Version 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,PEAK 1,,,,,,,,,,PEAK 2,,,,,,,,,,PEAK 3,,,,,,,,,,PEAK 4,,,,,,,,,,
CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp
Phenylacetone,XIC,eTargetCompound,C9H10O,,,ESI,5000,,0,,135.08044,M+H,+,1,0,120,,,,,157.06239,M+Na,+,1,0,60,,,,,152.10699,M+NH4,+,1,0,60,,,,,133.06589,M-H,-,1,0,60,,,
Homocysteine,XIC,eTargetCompound,C4H9NO2S,,,ESI,5000,,0,,136.04268,M+H,+,1,0,120,,,,,158.02462,M+Na,+,1,0,60,,,,,153.06922,M+NH4,+,1,0,60,,,,,134.02812,M-H,-,1,0,60,,,
L-Homocysteine,XIC,eTargetCompound,C4H9NO2S,,,ESI,5000,,0,,136.04268,M+H,+,1,0,120,,,,,158.02462,M+Na,+,1,0,60,,,,,153.06922,M+NH4,+,1,0,60,,,,,134.02812,M-H,-,1,0,60,,,
2-Hydroxymethylserine,XIC,eTargetCompound,C4H9NO4,,,ESI,5000,,0,,136.06043,M+H,+,1,0,120,,,,,158.04238,M+Na,+,1,0,60,,,,,153.08698,M+NH4,+,1,0,60,,,,,134.04588,M-H,-,1,0,60,,,
4-Hydroxy-L-threonine,XIC,eTargetCompound,C4H9NO4,,,ESI,5000,,0,,136.06043,M+H,+,1,0,120,,,,,158.04238,M+Na,+,1,0,60,,,,,153.08698,M+NH4,+,1,0,60,,,,,134.04588,M-H,-,1,0,60,,,
Adenine,XIC,eTargetCompound,C5H5N5,,,ESI,5000,,0,,136.06177,M+H,+,1,0,120,,,,,158.04372,M+Na,+,1,0,60,,,,,153.08832,M+NH4,+,1,0,60,,,,,134.04722,M-H,-,1,0,60,,,
2?-Aminoacetophenone; O-Acetylaniline,XIC,eTargetCompound,C8H9NO,,,ESI,5000,,0,,136.07569,M+H,+,1,0,120,,,,,158.05764,M+Na,+,1,0,60,,,,,153.10224,M+NH4,+,1,0,60,,,,,134.06114,M-H,-,1,0,60,,,
2-Aminoacetophenone; O-Acetylaniline,XIC,eTargetCompound,C8H9NO,,,ESI,5000,,0,,136.07569,M+H,+,1,0,120,,,,,158.05764,M+Na,+,1,0,60,,,,,153.10224,M+NH4,+,1,0,60,,,,,134.06114,M-H,-,1,0,60,,,
2-Phenylacetamide,XIC,eTargetCompound,C8H9NO,,,ESI,5000,,0,,136.07569,M+H,+,1,0,120,,,,,158.05764,M+Na,+,1,0,60,,,,,153.10224,M+NH4,+,1,0,60,,,,,134.06114,M-H,-,1,0,60,,,
N-Benzylformamide,XIC,eTargetCompound,C8H9NO,,,ESI,5000,,0,,136.07569,M+H,+,1,0,120,,,,,158.05764,M+Na,+,1,0,60,,,,,153.10224,M+NH4,+,1,0,60,,,,,134.06114,M-H,-,1,0,60,,,
N-Phenylacetamide,XIC,eTargetCompound,C8H9NO,,,ESI,5000,,0,,136.07569,M+H,+,1,0,120,,,,,158.05764,M+Na,+,1,0,60,,,,,153.10224,M+NH4,+,1,0,60,,,,,134.06114,M-H,-,1,0,60,,,
S-Methyl-1-thio-D-glycerate,XIC,eTargetCompound,C4H8O3S,,,ESI,5000,,0,,137.02669,M+H,+,1,0,120,,,,,159.00864,M+Na,+,1,0,60,,,,,154.05324,M+NH4,+,1,0,60,,,,,135.01214,M-H,-,1,0,60,,,
L-Threonic acid ,XIC,eTargetCompound,C4H8O5,,,ESI,5000,,0,,137.04445,M+H,+,1,0,120,,,,,159.02639,M+Na,+,1,0,60,,,,,154.071,M+NH4,+,1,0,60,,,,,135.0299,M-H,-,1,0,60,,,
allopurinol,XIC,eTargetCompound,C5H4N4O,,,ESI,5000,,0,,137.04579,M+H,+,1,0,120,,,,,159.02773,M+Na,+,1,0,60,,,,,154.07234,M+NH4,+,1,0,60,,,,,135.03123,M-H,-,1,0,60,,,
Hypoxanthine,XIC,eTargetCompound,C5H4N4O,,,ESI,5000,,0,,137.04579,M+H,+,1,0,120,,,,,159.02773,M+Na,+,1,0,60,,,,,154.07234,M+NH4,+,1,0,60,,,,,135.03123,M-H,-,1,0,60,,,
3'-hydroxyacetophenone; 3-ACETYLPHENOL,XIC,eTargetCompound,C8H8O2,,,ESI,5000,,0,,137.05971,M+H,+,1,0,120,,,,,159.04165,M+Na,+,1,0,60,,,,,154.08626,M+NH4,+,1,0,60,,,,,135.04515,M-H,-,1,0,60,,,
4'-Hydroxyacetophenone; 3-ACETYLPHENOL,XIC,eTargetCompound,C8H8O2,,,ESI,5000,,0,,137.05971,M+H,+,1,0,120,,,,,159.04165,M+Na,+,1,0,60,,,,,154.08626,M+NH4,+,1,0,60,,,,,135.04515,M-H,-,1,0,60,,,
4-Hydroxyphenylacetaldehyde,XIC,eTargetCompound,C8H8O2,,,ESI,5000,,0,,137.05971,M+H,+,1,0,120,,,,,159.04165,M+Na,+,1,0,60,,,,,154.08626,M+NH4,+,1,0,60,,,,,135.04515,M-H,-,1,0,60,,,
4-Methylbenzoic acid; p-Toluic acid,XIC,eTargetCompound,C8H8O2,,,ESI,5000,,0,,137.05971,M+H,+,1,0,120,,,,,159.04165,M+Na,+,1,0,60,,,,,154.08626,M+NH4,+,1,0,60,,,,,135.04515,M-H,-,1,0,60,,,
Benzylformate,XIC,eTargetCompound,C8H8O2,,,ESI,5000,,0,,137.05971,M+H,+,1,0,120,,,,,159.04165,M+Na,+,1,0,60,,,,,154.08626,M+NH4,+,1,0,60,,,,,135.04515,M-H,-,1,0,60,,,
Phenyl acetate,XIC,eTargetCompound,C8H8O2,,,ESI,5000,,0,,137.05971,M+H,+,1,0,120,,,,,159.04165,M+Na,+,1,0,60,,,,,154.08626,M+NH4,+,1,0,60,,,,,135.04515,M-H,-,1,0,60,,,
Phenylacetic acid,XIC,eTargetCompound,C8H8O2,,,ESI,5000,,0,,137.05971,M+H,+,1,0,120,,,,,159.04165,M+Na,+,1,0,60,,,,,154.08626,M+NH4,+,1,0,60,,,,,135.04515,M-H,-,1,0,60,,,
2-Methylnicotinamide,XIC,eTargetCompound,C7H8N2O,,,ESI,5000,,0,,137.07094,M+H,+,1,0,120,,,,,159.05288,M+Na,+,1,0,60,,,,,154.09749,M+NH4,+,1,0,60,,,,,135.05639,M-H,-,1,0,60,,,
N-Methylnicotinamide,XIC,eTargetCompound,C7H8N2O,,,ESI,5000,,0,,137.07094,M+H,+,1,0,120,,,,,159.05288,M+Na,+,1,0,60,,,,,154.09749,M+NH4,+,1,0,60,,,,,135.05639,M-H,-,1,0,60,,,
D-Apiitol,XIC,eTargetCompound,C5H12O4,,,ESI,5000,,0,,137.08084,M+H,+,1,0,120,,,,,159.06278,M+Na,+,1,0,60,,,,,154.10738,M+NH4,+,1,0,60,,,,,135.06628,M-H,-,1,0,60,,,
Tetrahydropteridine,XIC,eTargetCompound,C6H8N4,,,ESI,5000,,0,,137.08217,M+H,+,1,0,120,,,,,159.06412,M+Na,+,1,0,60,,,,,154.10872,M+NH4,+,1,0,60,,,,,135.06762,M-H,-,1,0,60,,,
 (-)-beta-Pinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 (-)-Limonene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 (+)-3-Carene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 (+)-beta-Phellandrene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 (+)-Comphene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 (+)-Limonene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 alpha-Terpinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 beta-Pinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
 Myrcene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
(-)-alpha-Pinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
(-)-beta-Phellandrene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
(-)-Comphene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
(+)-a-Pinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
(R)-(-)-alpha-Phellandrene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
(S)-(+)-alpha-Phellandrene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
"alpha-Carene, 3-Carene",XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
alpha-Pinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
beta-Ocimene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
gamma-Terpinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
sabinene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
Terpinolene,XIC,eTargetCompound,C10H16,,,ESI,5000,,0,,137.13248,M+H,+,1,0,120,,,,,159.11442,M+Na,+,1,0,60,,,,,154.15903,M+NH4,+,1,0,60,,,,,135.11792,M-H,-,1,0,60,,,
3-Carboxy-1-methylpyridinium; N-Methylnicotinic acid,XIC,eTargetCompound,C7H7NO2,,,ESI,5000,,0,,138.05496,M+H,+,1,0,120,,,,,160.0369,M+Na,+,1,0,60,,,,,155.0815,M+NH4,+,1,0,60,,,,,136.0404,M-H,-,1,0,60,,,
3-Pyridylacetic acid,XIC,eTargetCompound,C7H7NO2,,,ESI,5000,,0,,138.05496,M+H,+,1,0,120,,,,,160.0369,M+Na,+,1,0,60,,,,,155.0815,M+NH4,+,1,0,60,,,,,136.0404,M-H,-,1,0,60,,,
4-Aminobenzoic acid,XIC,eTargetCompound,C7H7NO2,,,ESI,5000,,0,,138.05496,M+H,+,1,0,120,,,,,160.0369,M+Na,+,1,0,60,,,,,155.0815,M+NH4,+,1,0,60,,,,,136.0404,M-H,-,1,0,60,,,
N-Methylnicotinate,XIC,eTargetCompound,C7H7NO2,,,ESI,5000,,0,,138.05496,M+H,+,1,0,120,,,,,160.0369,M+Na,+,1,0,60,,,,,155.0815,M+NH4,+,1,0,60,,,,,136.0404,M-H,-,1,0,60,,,
1-Methylnicotinamide,XIC,eTargetCompound,C7H9N2O,,,ESI,5000,,0,,138.07876,M+H,+,1,0,120,,,,,160.06071,M+Na,+,1,0,60,,,,,155.10531,M+NH4,+,1,0,60,,,,,136.06421,M-H,-,1,0,60,,,
2-Hydroxyphenethylamine,XIC,eTargetCompound,C8H11NO,,,ESI,5000,,0,,138.09134,M+H,+,1,0,120,,,,,160.07329,M+Na,+,1,0,60,,,,,155.11789,M+NH4,+,1,0,60,,,,,136.07679,M-H,-,1,0,60,,,
"N,N-Dimethylaniline N-oxide",XIC,eTargetCompound,C8H11NO,,,ESI,5000,,0,,138.09134,M+H,+,1,0,120,,,,,160.07329,M+Na,+,1,0,60,,,,,155.11789,M+NH4,+,1,0,60,,,,,136.07679,M-H,-,1,0,60,,,
Tyramine,XIC,eTargetCompound,C8H11NO,,,ESI,5000,,0,,138.09134,M+H,+,1,0,120,,,,,160.07329,M+Na,+,1,0,60,,,,,155.11789,M+NH4,+,1,0,60,,,,,136.07679,M-H,-,1,0,60,,,
Phosphonomycin,XIC,eTargetCompound,C3H7O4P,,,ESI,5000,,0,,139.01547,M+H,+,1,0,120,,,,,160.99742,M+Na,+,1,0,60,,,,,156.04202,M+NH4,+,1,0,60,,,,,137.00092,M-H,-,1,0,60,,,
"2,5-Dihydroxybenzaldehyde",XIC,eTargetCompound,C7H6O3,,,ESI,5000,,0,,139.03897,M+H,+,1,0,120,,,,,161.02092,M+Na,+,1,0,60,,,,,156.06552,M+NH4,+,1,0,60,,,,,137.02442,M-H,-,1,0,60,,,
"3,4-Dihydroxybenzaldehyde",XIC,eTargetCompound,C7H6O3,,,ESI,5000,,0,,139.03897,M+H,+,1,0,120,,,,,161.02092,M+Na,+,1,0,60,,,,,156.06552,M+NH4,+,1,0,60,,,,,137.02442,M-H,-,1,0,60,,,
3-hydroxybenzoic acid,XIC,eTargetCompound,C7H6O3,,,ESI,5000,,0,,139.03897,M+H,+,1,0,120,,,,,161.02092,M+Na,+,1,0,60,,,,,156.06552,M+NH4,+,1,0,60,,,,,137.02442,M-H,-,1,0,60,,,
4-Hydroxybenzoate,XIC,eTargetCompound,C7H6O3,,,ESI,5000,,0,,139.03897,M+H,+,1,0,120,,,,,161.02092,M+Na,+,1,0,60,,,,,156.06552,M+NH4,+,1,0,60,,,,,137.02442,M-H,-,1,0,60,,,
Gentisate aldehyde,XIC,eTargetCompound,C7H6O3,,,ESI,5000,,0,,139.03897,M+H,+,1,0,120,,,,,161.02092,M+Na,+,1,0,60,,,,,156.06552,M+NH4,+,1,0,60,,,,,137.02442,M-H,-,1,0,60,,,
protocatechualdehyde,XIC,eTargetCompound,C7H6O3,,,ESI,5000,,0,,139.03897,M+H,+,1,0,120,,,,,161.02092,M+Na,+,1,0,60,,,,,156.06552,M+NH4,+,1,0,60,,,,,137.02442,M-H,-,1,0,60,,,
salicylic acid,XIC,eTargetCompound,C7H6O3,,,ESI,5000,,0,,139.03897,M+H,+,1,0,120,,,,,161.02092,M+Na,+,1,0,60,,,,,156.06552,M+NH4,+,1,0,60,,,,,137.02442,M-H,-,1,0,60,,,
4-Nitroaniline,XIC,eTargetCompound,C6H6N2O2,,,ESI,5000,,0,,139.0502,M+H,+,1,0,120,,,,,161.03215,M+Na,+,1,0,60,,,,,156.07675,M+NH4,+,1,0,60,,,,,137.03565,M-H,-,1,0,60,,,
Nicotinamide-N-oxide,XIC,eTargetCompound,C6H6N2O2,,,ESI,5000,,0,,139.0502,M+H,+,1,0,120,,,,,161.03215,M+Na,+,1,0,60,,,,,156.07675,M+NH4,+,1,0,60,,,,,137.03565,M-H,-,1,0,60,,,
Urocanic acid; 4-Imidazoleacrylic acid,XIC,eTargetCompound,C6H6N2O2,,,ESI,5000,,0,,139.0502,M+H,+,1,0,120,,,,,161.03215,M+Na,+,1,0,60,,,,,156.07675,M+NH4,+,1,0,60,,,,,137.03565,M-H,-,1,0,60,,,
2-(4-Hydroxyphenyl) ethanol (Tyrosol),XIC,eTargetCompound,C8H10O2,,,ESI,5000,,0,,139.07536,M+H,+,1,0,120,,,,,161.0573,M+Na,+,1,0,60,,,,,156.10191,M+NH4,+,1,0,60,,,,,137.0608,M-H,-,1,0,60,,,
4-Hydroxymethylphenylhydrazine,XIC,eTargetCompound,C7H10N2O,,,ESI,5000,,0,,139.08659,M+H,+,1,0,120,,,,,161.06853,M+Na,+,1,0,60,,,,,156.11314,M+NH4,+,1,0,60,,,,,137.07204,M-H,-,1,0,60,,,
"3,6-Nonadienal",XIC,eTargetCompound,C9H14O,,,ESI,5000,,0,,139.11174,M+H,+,1,0,120,,,,,161.09369,M+Na,+,1,0,60,,,,,156.13829,M+NH4,+,1,0,60,,,,,137.09719,M-H,-,1,0,60,,,
Isophorone,XIC,eTargetCompound,C9H14O,,,ESI,5000,,0,,139.11174,M+H,+,1,0,120,,,,,161.09369,M+Na,+,1,0,60,,,,,156.13829,M+NH4,+,1,0,60,,,,,137.09719,M-H,-,1,0,60,,,
3-Hydroxypicolinic acid,XIC,eTargetCompound,C6H5NO3,,,ESI,5000,,0,,140.03422,M+H,+,1,0,120,,,,,162.01616,M+Na,+,1,0,60,,,,,157.06077,M+NH4,+,1,0,60,,,,,138.01967,M-H,-,1,0,60,,,
3-Nitrophenol,XIC,eTargetCompound,C6H5NO3,,,ESI,5000,,0,,140.03422,M+H,+,1,0,120,,,,,162.01616,M+Na,+,1,0,60,,,,,157.06077,M+NH4,+,1,0,60,,,,,138.01967,M-H,-,1,0,60,,,
6-Hydroxynicotinic acid,XIC,eTargetCompound,C6H5NO3,,,ESI,5000,,0,,140.03422,M+H,+,1,0,120,,,,,162.01616,M+Na,+,1,0,60,,,,,157.06077,M+NH4,+,1,0,60,,,,,138.01967,M-H,-,1,0,60,,,
Gabaculine,XIC,eTargetCompound,C7H9NO2,,,ESI,5000,,0,,140.07061,M+H,+,1,0,120,,,,,162.05255,M+Na,+,1,0,60,,,,,157.09715,M+NH4,+,1,0,60,,,,,138.05605,M-H,-,1,0,60,,,
4-Amino-5-hydroxymethyl-2-methylpyrimidine,XIC,eTargetCompound,C6H9N3O,,,ESI,5000,,0,,140.08184,M+H,+,1,0,120,,,,,162.06378,M+Na,+,1,0,60,,,,,157.10839,M+NH4,+,1,0,60,,,,,138.06729,M-H,-,1,0,60,,,
L-Histidinal,XIC,eTargetCompound,C6H9N3O,,,ESI,5000,,0,,140.08184,M+H,+,1,0,120,,,,,162.06378,M+Na,+,1,0,60,,,,,157.10839,M+NH4,+,1,0,60,,,,,138.06729,M-H,-,1,0,60,,,
Tropinone,XIC,eTargetCompound,C8H13NO,,,ESI,5000,,0,,140.10699,M+H,+,1,0,120,,,,,162.08894,M+Na,+,1,0,60,,,,,157.13354,M+NH4,+,1,0,60,,,,,138.09244,M-H,-,1,0,60,,,
Sulfoacetate,XIC,eTargetCompound,C2H4O5S,,,ESI,5000,,0,,140.98522,M+H,+,1,0,120,,,,,162.96717,M+Na,+,1,0,60,,,,,158.01177,M+NH4,+,1,0,60,,,,,138.97067,M-H,-,1,0,60,,,
Acetyl phosphate,XIC,eTargetCompound,C2H5O5P,,,ESI,5000,,0,,140.99474,M+H,+,1,0,120,,,,,162.97668,M+Na,+,1,0,60,,,,,158.02129,M+NH4,+,1,0,60,,,,,138.98018,M-H,-,1,0,60,,,
Phosphonoacetate,XIC,eTargetCompound,C2H5O5P,,,ESI,5000,,0,,140.99474,M+H,+,1,0,120,,,,,162.97668,M+Na,+,1,0,60,,,,,158.02129,M+NH4,+,1,0,60,,,,,138.98018,M-H,-,1,0,60,,,
2-Hydroxypropylphosphonate,XIC,eTargetCompound,C3H9O4P,,,ESI,5000,,0,,141.03112,M+H,+,1,0,120,,,,,163.01307,M+Na,+,1,0,60,,,,,158.05767,M+NH4,+,1,0,60,,,,,139.01657,M-H,-,1,0,60,,,
"2,3,5-Trihydroxytoluene",XIC,eTargetCompound,C7H8O3,,,ESI,5000,,0,,141.05462,M+H,+,1,0,120,,,,,163.03657,M+Na,+,1,0,60,,,,,158.08117,M+NH4,+,1,0,60,,,,,139.04007,M-H,-,1,0,60,,,
2-Methoxyresorcinol,XIC,eTargetCompound,C7H8O3,,,ESI,5000,,0,,141.05462,M+H,+,1,0,120,,,,,163.03657,M+Na,+,1,0,60,,,,,158.08117,M+NH4,+,1,0,60,,,,,139.04007,M-H,-,1,0,60,,,
Methylimidazoleacetic acid,XIC,eTargetCompound,C6H8N2O2,,,ESI,5000,,0,,141.06585,M+H,+,1,0,120,,,,,163.0478,M+Na,+,1,0,60,,,,,158.0924,M+NH4,+,1,0,60,,,,,139.0513,M-H,-,1,0,60,,,
"2-Methyl-6-oxohepta-2,4-dienal",XIC,eTargetCompound,C8H12O2,,,ESI,5000,,0,,141.09101,M+H,+,1,0,120,,,,,163.07295,M+Na,+,1,0,60,,,,,158.11756,M+NH4,+,1,0,60,,,,,139.07645,M-H,-,1,0,60,,,
"7-hydroxy-6-methylhepta-3,5-dienal",XIC,eTargetCompound,C8H12O2,,,ESI,5000,,0,,141.09101,M+H,+,1,0,120,,,,,163.07295,M+Na,+,1,0,60,,,,,158.11756,M+NH4,+,1,0,60,,,,,139.07645,M-H,-,1,0,60,,,
Butylcyclohexane,XIC,eTargetCompound,C10H20,,,ESI,5000,,0,,141.16378,M+H,+,1,0,120,,,,,163.14572,M+Na,+,1,0,60,,,,,158.19033,M+NH4,+,1,0,60,,,,,139.14922,M-H,-,1,0,60,,,
Carbamoyl phosphate,XIC,eTargetCompound,CH4NO5P,,,ESI,5000,,0,,141.98999,M+H,+,1,0,120,,,,,163.97193,M+Na,+,1,0,60,,,,,159.01653,M+NH4,+,1,0,60,,,,,139.97543,M-H,-,1,0,60,,,
O-Phosphorylethanolamine ,XIC,eTargetCompound,C2H8NO4P,,,ESI,5000,,0,,142.02637,M+H,+,1,0,120,,,,,164.00832,M+Na,+,1,0,60,,,,,159.05292,M+NH4,+,1,0,60,,,,,140.01182,M-H,-,1,0,60,,,
Ethanolamine Phsophate,XIC,eTargetCompound,C2H8NO4P,,,ESI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.01182,M-H,-,1,0,30,,,
2-Aminomuconate semialdehyde,XIC,eTargetCompound,C6H7NO3,,,ESI,5000,,0,,142.04987,M+H,+,1,0,120,,,,,164.03181,M+Na,+,1,0,60,,,,,159.07642,M+NH4,+,1,0,60,,,,,140.03532,M-H,-,1,0,60,,,
"6-oxo-1,4,5,6-tetrahydronicotinate",XIC,eTargetCompound,C6H7NO3,,,ESI,5000,,0,,142.04987,M+H,+,1,0,120,,,,,164.03181,M+Na,+,1,0,60,,,,,159.07642,M+NH4,+,1,0,60,,,,,140.03532,M-H,-,1,0,60,,,
L-Hypoglycin,XIC,eTargetCompound,C7H11NO2,,,ESI,5000,,0,,142.08626,M+H,+,1,0,120,,,,,164.0682,M+Na,+,1,0,60,,,,,159.1128,M+NH4,+,1,0,60,,,,,140.0717,M-H,-,1,0,60,,,
L-Histidinol,XIC,eTargetCompound,C6H11N3O,,,ESI,5000,,0,,142.09749,M+H,+,1,0,120,,,,,164.07943,M+Na,+,1,0,60,,,,,159.12404,M+NH4,+,1,0,60,,,,,140.08294,M-H,-,1,0,60,,,
Crotono-betaine,XIC,eTargetCompound,C8H15NO,,,ESI,5000,,0,,142.12264,M+H,+,1,0,120,,,,,164.10459,M+Na,+,1,0,60,,,,,159.14919,M+NH4,+,1,0,60,,,,,140.10809,M-H,-,1,0,60,,,
Hygrine,XIC,eTargetCompound,C8H15NO,,,ESI,5000,,0,,142.12264,M+H,+,1,0,120,,,,,164.10459,M+Na,+,1,0,60,,,,,159.14919,M+NH4,+,1,0,60,,,,,140.10809,M-H,-,1,0,60,,,
Pseudotropine,XIC,eTargetCompound,C8H15NO,,,ESI,5000,,0,,142.12264,M+H,+,1,0,120,,,,,164.10459,M+Na,+,1,0,60,,,,,159.14919,M+NH4,+,1,0,60,,,,,140.10809,M-H,-,1,0,60,,,
Tropine,XIC,eTargetCompound,C8H15NO,,,ESI,5000,,0,,142.12264,M+H,+,1,0,120,,,,,164.10459,M+Na,+,1,0,60,,,,,159.14919,M+NH4,+,1,0,60,,,,,140.10809,M-H,-,1,0,60,,,
(+)-N-Methylconiine,XIC,eTargetCompound,C9H19N,,,ESI,5000,,0,,142.15903,M+H,+,1,0,120,,,,,164.14097,M+Na,+,1,0,60,,,,,159.18558,M+NH4,+,1,0,60,,,,,140.14447,M-H,-,1,0,60,,,
2-Mercaptoethanesulfonate,XIC,eTargetCompound,C2H6O3S2,,,ESI,5000,,0,,142.98311,M+H,+,1,0,120,,,,,164.96506,M+Na,+,1,0,60,,,,,160.00966,M+NH4,+,1,0,60,,,,,140.96856,M-H,-,1,0,60,,,
2-Chloro-4-methylphenol,XIC,eTargetCompound,C7H7OCl,,,ESI,5000,,0,,143.02582,M+H,+,1,0,120,,,,,165.00776,M+Na,+,1,0,60,,,,,160.05237,M+NH4,+,1,0,60,,,,,141.01127,M-H,-,1,0,60,,,
4-Chloro-2-methylphenol,XIC,eTargetCompound,C7H7OCl,,,ESI,5000,,0,,143.02582,M+H,+,1,0,120,,,,,165.00776,M+Na,+,1,0,60,,,,,160.05237,M+NH4,+,1,0,60,,,,,141.01127,M-H,-,1,0,60,,,
"1,2,3,5-Tetrahydroxybenzene",XIC,eTargetCompound,C6H6O4,,,ESI,5000,,0,,143.03389,M+H,+,1,0,120,,,,,165.01583,M+Na,+,1,0,60,,,,,160.06043,M+NH4,+,1,0,60,,,,,141.01933,M-H,-,1,0,60,,,
